ref_id,TC_1,TC_2,TC_3
CoV|P0C6X1.182.BC2,23416,22433,25438
CoV|P0C6X1.183.BC2,22877,22591,22908
CoV|P0C6X1.184.BC2,17978,23903,21696
CoV|P0C6X1.185.BC2,20265,23390,25073
CoV|P0C6X1.186.BC2,2308,878,1535
CoV|P0C6X1.187.BC2,28686,21881,33720
CoV|P0C6X1.188.BC2,22256,22624,22309
CoV|P0C6X1.189.BC2,22280,14981,24817
CoV|P0C6X1.190.BC2,28056,20568,21785
CoV|P0C6X1.191.BC2,17516,23271,17233
CoV|P0C6X1.192.BC2,51507,45994,55910
CoV|P0C6X1.193.BC2,26822,30671,28276
CoV|P0C6X1.194.BC2,25816,21198,29820
CoV|P0C6X1.195.BC2,19062,20511,19661
CoV|P0C6X1.196.BC2,29235,26635,26423
CoV|P0C6X1.197.BC2,34642,28716,32660
CoV|P0C6X1.198.BC2,34146,35320,34181
CoV|P0C6X1.199.BC2,51305,50493,52050
CoV|P0C6X1.200.BC2,34298,39501,39846
CoV|P0C6X1.201.BC2,31729,33737,39214
CoV|P0C6X1.202.BC2,20573,29696,27670
CoV|P0C6X1.203.BC2,33699,38836,50213
CoV|P0C6X1.204.BC2,6242,10807,8196
CoV|P0C6X1.205.BC2,21244,23484,22255
CoV|P0C6X1.206.BC2,20457,20429,22936
CoV|P0C6X1.207.BC2,35795,32934,43164
CoV|P0C6X1.208.BC2,19078,23174,14486
CoV|P0C6X1.209.BC2,13732,11186,18548
CoV|P0C6X1.210.BC2,18382,19311,28115
CoV|P0C6X1.211.BC2,19153,25284,23534
CoV|P0C6X1.212.BC2,24372,27153,20140
CoV|P0C6X1.213.BC2,24199,23699,28591
CoV|P0C6X1.214.BC2,71730,60458,93591
CoV|P0C6X1.215.BC2,30766,21967,28891
CoV|P0C6X1.216.BC2,17814,19235,21186
CoV|P0C6X1.217.BC2,11030,14685,17065
CoV|P0C6X1.218.BC2,35975,33266,39926
CoV|P0C6X1.219.BC2,25402,35279,37322
CoV|P0C6X1.220.BC2,20643,22779,21174
CoV|P0C6X1.221.BC2,31311,25682,30000
CoV|P0C6X1.222.BC2,28426,27083,35275
CoV|P0C6X1.223.BC2,40586,35376,43463
CoV|P0C6X1.224.BC2,32731,33954,30472
CoV|P0C6X1.225.BC2,19648,28311,28077
CoV|P0C6X1.226.BC2,16719,19617,18245
CoV|P0C6X1.227.BC2,7616,14976,13865
CoV|P0C6X1.228.BC2,4296,6271,5674
CoV|P0C6X1.229.BC2,8490,10476,9287
CoV|P0C6X1.230.BC2,21055,19797,16318
CoV|P0C6X1.231.BC2,34855,33412,44717
CoV|P0C6X1.232.BC2,37300,41029,54239
CoV|P0C6X1.233.BC2,21712,23871,28133
CoV|P0C6X1.234.BC2,40960,37792,50063
CoV|P0C6X1.235.BC2,3966,3308,4793
CoV|P0C6X1.236.BC2,5644,9942,5641
CoV|P0C6X1.237.BC2,14451,19504,16575
CoV|P0C6X1.238.BC2,19560,17003,20140
CoV|P0C6X1.239.BC2,11100,10047,12109
CoV|P0C6X1.240.BC2,29135,28907,31756
CoV|P19741.0.BC2,27849,25770,36133
CoV|P19741.1.BC2,31381,40295,48865
CoV|P15422.0.BC2,38170,49031,46556
CoV|P15422.1.BC2,13883,11893,16285
CoV|P15422.2.BC2,50895,43194,69042
CoV|P15422.3.BC2,11740,18293,21266
CoV|P15422.4.BC2,7203,7617,15955
CoV|P15422.5.BC2,16790,14076,16759
CoV|P15422.6.BC2,26327,25203,27174
CoV|P15422.7.BC2,17546,14442,18008
CoV|Q14EA8.0.BC2,49749,46474,52776
CoV|Q14EA8.1.BC2,18416,19413,20772
CoV|Q14EB1.0.BC2,16868,18981,23651
CoV|Q14EB1.1.BC2,10989,11191,11719
CoV|Q14EB1.2.BC2,11016,12172,13764
CoV|Q14EB1.3.BC2,20110,25146,29753
CoV|Q14EB1.4.BC2,13286,13978,19379
CoV|Q14EB1.5.BC2,5043,8039,8879
CoV|Q14EB1.6.BC2,10105,8941,10414
CoV|Q14EB1.7.BC2,11961,13191,18623
CoV|Q14EB1.8.BC2,25284,30940,27461
CoV|Q14EB1.9.BC2,24034,33257,29326
CoV|Q14EB1.10.BC2,13142,12969,15325
CoV|Q14EB1.11.BC2,24557,31816,39846
CoV|Q14EB1.12.BC2,47174,33765,63593
CoV|Q14EA6.0.BC2,25137,18316,14680
CoV|Q14EA6.1.BC2,10912,11802,14533
CoV|Q14EA6.2.BC2,20993,25151,26420
CoV|Q14EA6.3.BC2,22611,33604,31578
CoV|Q14EA6.4.BC2,16443,20777,22850
CoV|Q14EA6.5.BC2,26360,22639,27781
CoV|Q14EA6.6.BC2,23114,29792,31849
CoV|Q14EA6.7.BC2,21197,21790,24060
CoV|Q14EA6.8.BC2,13705,16822,13541
CoV|Q14EA6.9.BC2,7037,5437,9014
CoV|Q14EA6.10.BC2,8866,9345,14311
CoV|Q14EA6.11.BC2,5681,8572,8215
CoV|Q14EA6.12.BC2,4220,4305,3417
CoV|Q14EA6.13.BC2,33130,35182,41203
CoV|Q14EA6.14.BC2,25069,30674,34011
CoV|P0C5B5.0.BC2,24831,20945,18508
CoV|P0C5B5.1.BC2,9636,14730,18411
CoV|P0C5B5.2.BC2,2680,3019,1574
CoV|P0C5B5.3.BC2,30039,31770,34725
CoV|P0C5B5.4.BC2,16339,24499,23065
CoV|P0C5B5.5.BC2,27804,24453,35801
CoV|P0C5B5.6.BC2,25435,14648,28503
CoV|P0C6X3.0.BC2,34258,37037,38568
CoV|P0C6X3.1.BC2,33411,28911,34114
CoV|P0C6X3.2.BC2,16716,19098,19332
CoV|P0C6X3.3.BC2,18697,21471,22518
CoV|P0C6X3.4.BC2,16373,10358,19578
CoV|P0C6X3.5.BC2,4539,4478,4255
CoV|P0C6X3.6.BC2,25866,32855,36331
CoV|P0C6X3.7.BC2,30511,23072,31973
CoV|P0C6X3.8.BC2,23971,34658,34262
CoV|P0C6X3.9.BC2,5222,9591,7599
CoV|P0C6X3.10.BC2,13186,8515,17039
CoV|P0C6X3.11.BC2,14502,15141,14702
CoV|P0C6X3.12.BC2,22870,28022,32832
CoV|P0C6X3.13.BC2,13123,18419,17313
CoV|P0C6X3.14.BC2,19198,23315,18792
CoV|P0C6X3.15.BC2,14463,15542,17504
CoV|P0C6X3.16.BC2,28046,30484,26114
CoV|P0C6X3.17.BC2,17541,16148,20222
CoV|P0C6X3.18.BC2,27338,28664,30809
CoV|P0C6X3.19.BC2,12900,13101,16166
CoV|P0C6X3.20.BC2,21791,22179,30961
CoV|P0C6X3.21.BC2,35228,38452,35799
CoV|P0C6X3.22.BC2,24194,20488,27377
CoV|P0C6X3.23.BC2,31846,34826,36257
CoV|P0C6X3.24.BC2,12739,15147,22225
CoV|P0C6X3.25.BC2,32380,35198,38431
CoV|P0C6X3.26.BC2,15987,16433,11636
CoV|P0C6X3.27.BC2,13640,13893,16026
CoV|P0C6X3.28.BC2,15186,16519,14797
CoV|P0C6X3.29.BC2,11240,12775,11300
CoV|P0C6X3.30.BC2,7364,7596,8675
CoV|P0C6X3.31.BC2,2998,3084,1977
CoV|P0C6X3.32.BC2,21264,31233,19276
CoV|P0C6X3.33.BC2,45046,43204,56088
CoV|P0C6X3.34.BC2,51075,45860,49417
CoV|P0C6X3.35.BC2,55731,53322,48964
CoV|P0C6X3.36.BC2,49170,41108,40148
CoV|P0C6X3.37.BC2,38030,50648,45114
CoV|P0C6X3.38.BC2,14863,14339,17651
CoV|P0C6X3.39.BC2,11942,15033,10406
CoV|P0C6X3.40.BC2,9423,18796,16309
CoV|P0C6X3.41.BC2,11486,19299,18684
CoV|P0C6X3.42.BC2,15338,19602,18516
CoV|P0C6X3.43.BC2,38779,39130,39231
CoV|P0C6X3.44.BC2,24007,13196,21802
CoV|P0C6X3.45.BC2,5153,6874,5206
CoV|P0C6X3.46.BC2,11829,9640,17123
CoV|P0C6X3.47.BC2,25030,23073,27144
CoV|P0C6X3.48.BC2,25691,30638,25781
CoV|P0C6X3.49.BC2,21106,26676,20408
CoV|P0C6X3.50.BC2,6936,9762,7058
CoV|P0C6X3.51.BC2,12391,12769,10373
CoV|P0C6X3.52.BC2,4795,5632,4294
CoV|P0C6X3.53.BC2,3428,5337,4700
CoV|P0C6X3.54.BC2,3259,675,4008
CoV|P0C6X3.55.BC2,0,0,1496
CoV|P0C6X3.56.BC2,11453,13542,16141
CoV|P0C6X3.57.BC2,13931,17881,17964
CoV|P0C6X3.58.BC2,17111,11439,21598
CoV|P0C6X3.59.BC2,9705,9383,11399
CoV|P0C6X3.60.BC2,17127,15774,21424
CoV|P0C6X3.61.BC2,19462,20105,23747
CoV|P0C6X3.62.BC2,9527,11172,10961
CoV|P0C6X3.63.BC2,10708,14245,18511
CoV|P0C6X3.64.BC2,27886,16768,24643
CoV|P0C6X3.65.BC2,23579,24009,26909
CoV|P0C6X3.66.BC2,30360,28714,35584
CoV|P0C6X3.67.BC2,6077,10806,13742
CoV|P0C6X3.68.BC2,10441,10546,13585
CoV|P0C6X3.69.BC2,40207,40702,39303
CoV|P0C6X3.70.BC2,25054,21599,28954
CoV|P0C6X3.71.BC2,25243,21005,25366
CoV|P0C6X3.72.BC2,13354,15843,11248
CoV|P0C6X3.73.BC2,43874,33621,32197
CoV|P0C6X3.74.BC2,41786,35176,47851
CoV|P0C6X3.75.BC2,5373,11074,6294
CoV|P0C6X3.76.BC2,10160,16169,9127
CoV|P0C6X3.77.BC2,11888,12889,19211
CoV|P0C6X3.78.BC2,1483,998,2615
CoV|P0C6X3.79.BC2,756,631,385
CoV|P0C6X3.80.BC2,35084,41787,49924
CoV|P0C6X3.81.BC2,11834,11817,18962
CoV|P0C6X3.82.BC2,24284,24782,28285
CoV|P0C6X3.83.BC2,22730,34154,36574
CoV|P0C6X3.84.BC2,25157,21888,26623
CoV|P0C6X3.85.BC2,7688,5514,11424
CoV|P0C6X3.86.BC2,48539,44215,54950
CoV|P0C6X3.87.BC2,19628,18130,22517
CoV|P0C6X3.88.BC2,13842,9858,14001
CoV|P0C6X3.89.BC2,12204,14954,13086
CoV|P0C6X3.90.BC2,42401,42406,40762
CoV|P0C6X3.91.BC2,14126,12766,11268
CoV|P0C6X3.92.BC2,9356,11520,10815
CoV|P0C6X3.93.BC2,9886,21320,19942
CoV|P0C6X3.94.BC2,20660,21134,55085
CoV|P0C6X3.95.BC2,16309,9227,9043
CoV|P0C6X3.96.BC2,36975,32611,36060
CoV|P0C6X3.97.BC2,34805,35660,45940
CoV|P0C6X3.98.BC2,16851,29744,27435
CoV|P0C6X3.99.BC2,29926,37782,42878
CoV|P0C6X3.100.BC2,11985,16997,22670
CoV|P0C6X3.101.BC2,7357,5135,11356
CoV|P0C6X3.102.BC2,19861,20767,20950
CoV|P0C6X3.103.BC2,20527,23716,23661
CoV|P0C6X3.104.BC2,16652,13046,19698
CoV|P0C6X3.105.BC2,31241,31956,35182
CoV|P0C6X3.106.BC2,56414,52421,60955
CoV|P0C6X3.107.BC2,1078,1,1292
CoV|P0C6X3.108.BC2,674,806,2480
CoV|P0C6X3.109.BC2,2526,4659,7086
CoV|P0C6X3.110.BC2,21004,32294,30213
CoV|P0C6X3.111.BC2,23691,35930,33719
CoV|P0C6X3.112.BC2,35250,32728,46737
CoV|P0C6X3.113.BC2,20967,16070,27773
CoV|P0C6X3.114.BC2,8718,10249,10560
CoV|P0C6X3.115.BC2,27625,31686,31707
CoV|P0C6X3.116.BC2,15783,12175,18986
CoV|P0C6X3.117.BC2,25102,34315,30567
CoV|P0C6X3.118.BC2,8752,8456,8520
CoV|P0C6X3.119.BC2,12986,16139,14155
CoV|P0C6X3.120.BC2,17745,20687,19830
CoV|P0C6X3.121.BC2,1290,1107,2895
CoV|P0C6X3.122.BC2,8411,8027,9051
CoV|P0C6X3.123.BC2,23909,23867,21157
CoV|P0C6X3.124.BC2,24650,27720,18992
CoV|P0C6X3.125.BC2,18381,20955,25608
CoV|P0C6X3.126.BC2,6132,7245,7886
CoV|P0C6X3.127.BC2,10299,11892,7501
CoV|P0C6X3.128.BC2,21959,22641,22041
CoV|P0C6X3.129.BC2,44558,45276,57825
CoV|P0C6X3.130.BC2,7935,17440,20001
CoV|P0C6X3.131.BC2,28872,32700,33248
CoV|P0C6X3.132.BC2,36809,27341,39486
CoV|P0C6X3.133.BC2,23935,29201,35036
CoV|P0C6X3.134.BC2,10070,13122,12735
CoV|P0C6X3.135.BC2,18435,22698,28281
CoV|P0C6X3.136.BC2,19995,27200,23960
CoV|P0C6X3.137.BC2,16475,15960,23043
CoV|P0C6X3.138.BC2,16763,15151,15104
CoV|P0C6X3.139.BC2,5005,2347,6255
CoV|P0C6X3.140.BC2,21660,19628,20619
CoV|P0C6X3.141.BC2,18211,13569,16139
CoV|P0C6X3.142.BC2,29404,29266,29953
CoV|P0C6X3.143.BC2,29855,18207,32072
CoV|P0C6X3.144.BC2,14463,16808,13040
CoV|P0C6X3.145.BC2,11300,12258,12314
CoV|P0C6X3.146.BC2,23008,24137,20771
CoV|P0C6X3.147.BC2,13368,15622,15001
CoV|P0C6X3.148.BC2,20812,20921,20870
CoV|P0C6X3.149.BC2,33101,35979,31673
CoV|P0C6X3.150.BC2,27821,32399,32609
CoV|P0C6X3.151.BC2,15338,16569,21225
CoV|P0C6X3.152.BC2,16756,15457,18343
CoV|P0C6X3.153.BC2,17054,20981,23450
CoV|P0C6X3.154.BC2,12641,16564,19573
CoV|P0C6X3.155.BC2,14785,12188,18163
CoV|P0C6X3.156.BC2,25239,23960,28604
CoV|P0C6X3.157.BC2,28204,38051,35022
CoV|P0C6X3.158.BC2,29226,27428,25474
CoV|P0C6X3.159.BC2,11959,12227,8973
CoV|P0C6X3.160.BC2,29603,30059,34791
CoV|P0C6X3.161.BC2,22576,22261,16396
CoV|P0C6X3.162.BC2,14632,17112,13954
CoV|P0C6X3.163.BC2,16150,14091,17411
CoV|P0C6X3.164.BC2,10888,13526,14855
CoV|P0C6X3.165.BC2,5046,6852,9799
CoV|P0C6X3.166.BC2,3812,2417,2437
CoV|P0C6X3.167.BC2,11386,13842,17009
CoV|P0C6X3.168.BC2,19815,22141,25171
CoV|P0C6X3.169.BC2,6990,11076,11757
CoV|P0C6X3.170.BC2,19950,26569,30514
CoV|P0C6X3.171.BC2,12243,11383,13851
CoV|P0C6X3.172.BC2,21723,23447,29453
CoV|P0C6X3.173.BC2,4825,11544,6395
CoV|P0C6X3.174.BC2,6525,8652,9768
CoV|P0C6X3.175.BC2,29118,33056,52535
CoV|P0C6X3.176.BC2,30322,32402,39178
CoV|P0C6X3.177.BC2,27527,33786,34578
CoV|P0C6X3.178.BC2,22835,20688,25120
CoV|P0C6X3.179.BC2,38594,28852,36587
CoV|P0C6X3.180.BC2,10539,6774,13560
CoV|P0C6X3.181.BC2,12887,13394,11677
CoV|P0C6X3.182.BC2,18301,23623,21925
CoV|P0C6X3.183.BC2,7027,7500,8338
CoV|P0C6X3.184.BC2,10087,14132,11209
CoV|P0C6X3.185.BC2,7747,7705,8949
CoV|P0C6X3.186.BC2,10115,13988,15671
CoV|P0C6X3.187.BC2,21379,25432,28493
CoV|P0C6X3.188.BC2,4869,6029,6528
CoV|P0C6X3.189.BC2,13657,10975,10870
CoV|P0C6X3.190.BC2,41512,36678,47571
CoV|P0C6X3.191.BC2,28017,26037,29187
CoV|P0C6X3.192.BC2,22381,21667,34135
CoV|P0C6X3.193.BC2,7646,9545,10698
CoV|P0C6X3.194.BC2,8276,6291,11638
CoV|P0C6X3.195.BC2,31118,27795,32287
CoV|P0C6X3.196.BC2,12180,19971,14588
CoV|P0C6X3.197.BC2,8582,9343,10826
CoV|P0C6X3.198.BC2,15575,12144,15564
CoV|P0C6X3.199.BC2,19071,17188,18103
CoV|P0C6X3.200.BC2,10437,12321,14332
CoV|P0C6X3.201.BC2,12920,18086,13487
CoV|P0C6X3.202.BC2,35574,30165,41795
CoV|P0C6X3.203.BC2,9455,9099,12414
CoV|P0C6X3.204.BC2,17726,21446,22162
CoV|P0C6X3.205.BC2,36704,40724,41357
CoV|P0C6X3.206.BC2,20022,13740,11459
CoV|P0C6X3.207.BC2,9008,14347,13381
CoV|P0C6X3.208.BC2,10508,11258,14264
CoV|P0C6X3.209.BC2,12637,12388,17059
CoV|P0C6X3.210.BC2,14237,14207,14930
CoV|P0C6X3.211.BC2,1564,798,425
CoV|P0C6X3.212.BC2,18799,22587,20029
CoV|P0C6X3.213.BC2,25190,36370,32544
CoV|P0C6X3.214.BC2,24974,26757,25044
CoV|P0C6X3.215.BC2,19899,18583,17435
CoV|P0C6X3.216.BC2,17979,19235,20882
CoV|P0C6X3.217.BC2,18074,17539,17961
CoV|P0C6X3.218.BC2,18153,17809,19173
CoV|P0C6X3.219.BC2,14423,13336,15394
CoV|P0C6X3.220.BC2,23069,26080,29928
CoV|P0C6X3.221.BC2,39359,25508,42389
CoV|P0C6X3.222.BC2,12305,16556,13885
CoV|P0C6X3.223.BC2,15406,11533,17921
CoV|P0C6X3.224.BC2,66458,70848,55734
CoV|P0C6X3.225.BC2,17703,22366,25060
CoV|P0C6X3.226.BC2,16152,20239,29267
CoV|P0C6X3.227.BC2,71084,68159,74728
CoV|P0C6X3.228.BC2,59929,46032,49396
CoV|P0C6X3.229.BC2,8357,12592,11198
CoV|P0C6X3.230.BC2,4348,3878,3608
CoV|P0C6X3.231.BC2,6678,6439,7498
CoV|P0C6X3.232.BC2,16036,15265,17584
CoV|P0C6X3.233.BC2,8175,3138,6458
CoV|P0C6X3.234.BC2,9920,8868,6125
CoV|P0C6X3.235.BC2,34377,34456,36911
CoV|P0C6X3.236.BC2,23263,25411,23302
CoV|P0C6X3.237.BC2,11687,12503,16920
CoV|P0C6X3.238.BC2,27439,26892,26004
CoV|P0C6X3.239.BC2,14729,20709,21559
CoV|P0C6X3.240.BC2,3432,8119,6522
CoV|P0C6X3.241.BC2,6394,5243,8783
CoV|P0C6X3.242.BC2,11701,11206,13836
CoV|P0C6X3.243.BC2,15086,15635,17511
CoV|P0C6X3.244.BC2,25768,31559,22678
CoV|P0C6X3.245.BC2,17771,11643,18321
CoV|P0C6X3.246.BC2,28679,26490,22543
CoV|P0C6X3.247.BC2,54838,66667,53825
CoV|P0C6X3.248.BC2,25766,22314,19261
CoV|P0C6X3.249.BC2,10670,15328,17302
CoV|P0C6X3.250.BC2,764,553,2231
CoV|P0C6X3.251.BC2,17062,19083,22246
CoV|P0C6X3.252.BC2,14290,14137,15756
CoV|P0C6X3.253.BC2,23536,14853,19075
CoV|P0C6X3.254.BC2,28206,24831,33668
CoV|P0C6U4.157.BC2,32661,36577,45576
CoV|Q14EA9.0.BC2,7639,12131,6978
CoV|Q14EA9.1.BC2,19822,23322,24494
CoV|Q14EA9.2.BC2,22963,23634,23242
CoV|Q14EB0.0.BC2,35017,34712,41355
CoV|Q14EB0.1.BC2,13556,8413,14510
CoV|Q14EB0.2.BC2,12030,13805,10284
CoV|Q14EB0.3.BC2,8172,10310,10567
CoV|Q14EB0.4.BC2,8422,8457,7620
CoV|Q14EB0.5.BC2,16105,17385,20644
CoV|Q14EB0.6.BC2,4464,1747,3934
CoV|Q14EB0.7.BC2,21819,19632,29042
CoV|Q14EB0.8.BC2,12081,14001,10598
CoV|Q14EB0.9.BC2,27157,22723,32080
CoV|Q14EB0.10.BC2,23591,30339,27773
CoV|Q14EB0.11.BC2,17542,14861,24865
CoV|Q14EB0.12.BC2,9604,11375,9866
CoV|Q14EB0.13.BC2,9582,9180,12497
CoV|Q14EB0.14.BC2,4715,4952,2951
CoV|Q14EB0.15.BC2,28772,24952,32500
CoV|Q14EB0.16.BC2,37261,30874,43680
CoV|Q14EB0.17.BC2,22199,18059,20914
CoV|Q14EB0.18.BC2,14719,10714,22753
CoV|Q14EB0.19.BC2,25256,27954,29952
CoV|Q14EB0.20.BC2,30516,25169,50814
CoV|Q14EB0.21.BC2,12430,15038,18241
CoV|Q14EB0.22.BC2,14612,21940,20260
CoV|Q14EB0.23.BC2,28144,31969,37305
CoV|Q14EB0.24.BC2,13222,11300,12682
CoV|Q14EB0.25.BC2,13486,19045,21433
CoV|Q14EB0.26.BC2,26995,30656,30647
CoV|Q14EB0.27.BC2,8072,5681,4959
CoV|Q14EB0.28.BC2,47672,40638,48479
CoV|Q14EB0.29.BC2,7404,7237,10175
CoV|Q14EB0.30.BC2,16739,18634,18965
CoV|Q14EB0.31.BC2,11765,6514,9677
CoV|Q14EB0.32.BC2,31870,24044,39040
CoV|Q14EB0.33.BC2,32404,36052,38069
CoV|Q14EB0.34.BC2,12974,10586,13575
CoV|Q14EB0.35.BC2,18284,19157,19972
CoV|Q14EB0.36.BC2,32413,23250,34629
CoV|Q14EB0.37.BC2,5964,9120,6874
CoV|Q14EB0.38.BC2,41459,41453,41015
CoV|Q14EB0.39.BC2,10269,12473,15706
CoV|Q14EB0.40.BC2,9418,9858,13825
CoV|Q14EB0.41.BC2,16327,15728,18304
CoV|Q14EB0.42.BC2,11481,13525,16519
CoV|Q14EB0.43.BC2,23152,20290,35253
CoV|Q14EB0.44.BC2,8918,10929,13242
CoV|Q14EB0.45.BC2,11596,8200,15688
CoV|Q14EB0.46.BC2,23944,30537,33681
CoV|Q14EB0.47.BC2,31607,26601,43389
CoV|Q14EA7.0.BC2,22448,20035,26032
CoV|Q14EA7.1.BC2,43270,47895,49971
CoV|Q14EA7.2.BC2,40686,47553,54463
CoV|Q14EA7.3.BC2,17427,25431,33667
CoV|Q14EA7.4.BC2,11337,11861,23106
CoV|Q14EA7.5.BC2,12428,17557,16309
CoV|Q14EA7.6.BC2,23482,23587,31815
CoV|R9UNX5.0.BC2,11319,15076,14714
CoV|R9UNX5.1.BC2,61417,57064,77685
CoV|R9UNX5.2.BC2,43267,37279,46547
CoV|R9UNX5.3.BC2,20069,28360,25224
CoV|R9UNX5.4.BC2,31115,30716,33354
CoV|R9UNX5.5.BC2,37947,30282,32872
CoV|R9UNX5.6.BC2,28135,22170,27013
CoV|T2B9I2.0.BC2,34307,41350,42587
CoV|T2B9I2.1.BC2,20844,19480,18710
CoV|T2B9I2.2.BC2,13503,13574,15678
CoV|T2B9I2.3.BC2,19191,16321,17904
CoV|T2B9I2.4.BC2,23809,31535,20990
CoV|T2B9I2.5.BC2,30665,37361,39580
CoV|T2B9I2.6.BC2,52981,46945,51920
CoV|T2B9I2.7.BC2,47817,44955,43101
CoV|T2B9I2.8.BC2,22508,18503,15901
CoV|T2B9I2.9.BC2,29621,22164,23927
CoV|T2B9I2.10.BC2,7105,9695,9913
CoV|T2B9I2.11.BC2,14718,10383,15262
CoV|T2B9I2.12.BC2,38509,29618,31268
CoV|T2B9I2.13.BC2,39849,45213,49823
CoV|T2B9I2.14.BC2,4681,3073,9726
CoV|T2B9I2.15.BC2,16032,13340,18244
CoV|T2B9I2.16.BC2,14339,11104,15481
CoV|T2B9I2.17.BC2,7214,3907,9070
CoV|T2B9I2.18.BC2,16721,17570,25454
CoV|T2B9I2.19.BC2,32510,39187,34567
CoV|T2B9I2.20.BC2,33970,34790,42234
CoV|T2B9I2.21.BC2,19354,27173,29140
CoV|T2B9I2.22.BC2,16312,17212,24384
CoV|T2B9I2.23.BC2,28544,28986,24886
CoV|T2B9I2.24.BC2,16562,20430,23721
CoV|T2B9I2.25.BC2,5223,4708,5974
CoV|T2B9I2.26.BC2,20130,17655,24475
CoV|T2B9I2.27.BC2,14573,18015,14025
CoV|T2B9I2.28.BC2,22077,13604,29533
CoV|T2B9I2.29.BC2,47947,40378,46045
CoV|T2B9I2.30.BC2,51665,44085,35365
CoV|T2B9I2.31.BC2,7083,8516,11215
CoV|T2B9I2.32.BC2,35635,29369,46087
CoV|T2B9I2.33.BC2,34019,29181,36309
CoV|T2B9I2.34.BC2,29825,25999,21612
CoV|T2B9I2.35.BC2,19721,16340,30267
CoV|T2B9I2.36.BC2,26729,23235,21004
CoV|T2B9I2.37.BC2,19732,27792,26760
CoV|T2B9I2.38.BC2,23946,22468,21553
CoV|T2B9I2.39.BC2,29597,33863,70041
CoV|T2B9I2.40.BC2,19035,16512,26480
CoV|T2B9I2.41.BC2,19741,23923,20575
CoV|T2B9I2.42.BC2,69454,51831,62931
CoV|T2B9I2.43.BC2,13166,14267,12535
CoV|T2B9I2.44.BC2,7105,6563,15176
CoV|T2B9I2.45.BC2,14111,12821,14312
CoV|T2B9I2.46.BC2,20932,22081,16976
CoV|T2B9I2.47.BC2,12520,18323,19411
CoV|T2B9I2.48.BC2,24812,23007,29132
CoV|T2B9I2.49.BC2,36606,41275,38634
CoV|T2B9I2.50.BC2,12006,9751,13273
CoV|T2B9I2.51.BC2,27024,26202,28596
CoV|T2B9I2.52.BC2,7351,6969,6066
CoV|T2B9I2.53.BC2,20160,28089,35458
CoV|T2B9I2.54.BC2,37750,39451,52689
CoV|T2B9I2.55.BC2,14742,21229,17587
CoV|T2B9I2.56.BC2,15869,10979,11584
CoV|T2B9I2.57.BC2,9628,11771,15054
CoV|T2B9I2.58.BC2,7573,8646,15805
CoV|T2B9I2.59.BC2,10619,14077,9074
CoV|T2B9I2.60.BC2,24936,21043,23526
CoV|T2B9I2.61.BC2,14614,17388,16674
CoV|T2B9I2.62.BC2,17628,13323,15479
CoV|T2B9I2.63.BC2,39909,35134,38031
CoV|T2B9I2.64.BC2,41178,44022,49720
CoV|T2B9I2.65.BC2,49718,39100,50095
CoV|T2B9I2.66.BC2,34101,31377,34361
CoV|T2B9I2.67.BC2,22675,23170,20246
CoV|T2B9I2.68.BC2,33497,29526,40280
CoV|T2B9I2.69.BC2,11133,11961,12250
CoV|T2B9I2.70.BC2,35326,32085,31259
CoV|T2B9I2.71.BC2,18078,22324,23904
CoV|T2B9I2.72.BC2,34342,30777,29319
CoV|T2B9I2.73.BC2,12777,20566,17358
CoV|T2B9I2.74.BC2,23635,27739,38385
CoV|T2B9I2.75.BC2,11725,13311,16299
CoV|T2B9I2.76.BC2,22227,20153,21396
CoV|T2B9I2.77.BC2,32436,33756,38839
CoV|T2B9I2.78.BC2,12125,12933,16395
CoV|T2B9I2.79.BC2,16024,15882,16079
CoV|T2B9I2.80.BC2,5619,4699,9871
CoV|T2B9I2.81.BC2,28836,28703,59093
CoV|T2B9I2.82.BC2,41922,52708,59242
CoV|T2B9I2.83.BC2,25584,35769,46912
CoV|T2B9I2.84.BC2,10148,18286,14842
CoV|T2B9I2.85.BC2,11247,17070,14113
CoV|T2B9I2.86.BC2,22336,21631,30074
CoV|T2B9I2.87.BC2,12449,11231,15649
CoV|T2B9I2.88.BC2,16700,21423,17603
CoV|T2B9I2.89.BC2,12251,15242,15768
CoV|T2B9I2.90.BC2,12290,11523,16265
CoV|T2B9I2.91.BC2,25110,20366,26389
CoV|T2B9I2.92.BC2,57699,47361,50205
CoV|T2B9I2.93.BC2,65822,56766,61983
CoV|T2B9I2.94.BC2,35994,37610,37455
CoV|T2B9I2.95.BC2,12698,16635,15464
CoV|T2B9I2.96.BC2,26836,25483,24937
CoV|T2B9I2.97.BC2,38477,32418,43582
CoV|T2B9I2.98.BC2,21299,22146,25010
CoV|T2B9I2.99.BC2,30037,25772,30395
CoV|T2B9I2.100.BC2,32250,24447,23848
CoV|T2B9I2.101.BC2,8240,6674,8678
CoV|T2B9I2.102.BC2,21902,26082,27995
CoV|T2B9I2.103.BC2,68492,66642,78070
CoV|T2B9I2.104.BC2,27713,22347,27900
CoV|T2B9I2.105.BC2,11480,10970,9922
CoV|T2B9I2.106.BC2,11973,12411,17959
CoV|T2B9I2.107.BC2,18844,22294,24336
CoV|T2B9I2.108.BC2,45109,37936,45519
CoV|T2B9I2.109.BC2,38807,46469,50702
CoV|T2B9I2.110.BC2,49281,43881,64957
CoV|T2B9I2.111.BC2,15316,19538,18880
